order_id	quantity	item_name	choice_description	item_price	date
103	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-07-22
104	1	Carnitas Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]	$9.25 	2025-10-28
104	1	Chips and Fresh Tomato Salsa		$2.95 	2025-10-28
105	2	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$17.50 	2025-02-17
106	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]	$8.75 	2026-01-01
106	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]	$9.25 	2026-01-01
107	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 	2025-08-12
108	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Lettuce]]	$8.99 	2025-11-16
108	1	Canned Soda	[Mountain Dew]	$1.09 	2025-11-16
108	1	Canned Soda	[Dr. Pepper]	$1.09 	2025-11-16
108	1	Canned Soda	[Mountain Dew]	$1.09 	2025-11-16
108	1	Barbacoa Burrito	[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Pinto Beans, Cheese]]	$8.99 	2025-11-16
109	1	Chicken Salad	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 	2025-11-04
109	1	Canned Soda	[Diet Dr. Pepper]	$1.09 	2025-11-04
110	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]	$8.75 	2025-09-29
110	1	Veggie Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]	$8.75 	2025-09-29
110	1	Barbacoa Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]	$9.25 	2025-09-29
110	1	Barbacoa Crispy Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce]]	$9.25 	2025-09-29
111	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-01-03
111	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 	2025-01-03
112	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.99 	2026-01-14
112	1	Steak Bowl	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.99 	2026-01-14
113	1	Steak Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]	$8.99 	2025-01-25
113	1	Canned Soda	[Mountain Dew]	$1.09 	2025-01-25
114	1	Steak Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-04-12
114	1	Canned Soft Drink	[Coke]	$1.25 	2025-04-12
115	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice]]	$8.99 	2025-10-28
115	1	Chips and Fresh Tomato Salsa		$2.39 	2025-10-28
116	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]	$9.25 	2026-01-17
116	1	Chips and Fresh Tomato Salsa		$2.95 	2026-01-17
117	1	Barbacoa Soft Tacos	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.99 	2025-04-28
117	1	Chips and Guacamole		$3.99 	2025-04-28
118	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.49 	2025-11-26
118	1	Chips and Tomatillo-Green Chili Salsa		$2.39 	2025-11-26
119	1	Chicken Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-04-30
119	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-04-30
120	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]	$8.49 	2025-10-29
120	1	Side of Chips		$1.69 	2025-10-29
121	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream]]	$8.49 	2025-09-23
121	1	Chips and Guacamole		$3.99 	2025-09-23
122	1	Steak Soft Tacos	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Lettuce]]	$8.99 	2025-04-04
122	1	Side of Chips		$1.69 	2025-04-04
122	1	Canned Soda	[Coca Cola]	$1.09 	2025-04-04
123	2	Steak Salad Bowl	[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Guacamole]]	$23.78 	2025-01-10
124	2	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$17.50 	2025-02-15
124	1	Chips		$2.15 	2025-02-15
124	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 	2025-02-15
125	1	Steak Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Lettuce]]	$9.25 	2026-01-03
125	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2026-01-03
125	1	Veggie Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2026-01-03
125	1	Chips and Guacamole		$4.45 	2026-01-03
126	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 	2025-12-24
126	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]	$11.25 	2025-12-24
127	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-10-20
127	1	Canned Soft Drink	[Sprite]	$1.25 	2025-10-20
128	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream]]	$9.25 	2025-06-29
128	1	Chips and Guacamole		$4.45 	2025-06-29
128	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce, Guacamole, Sour Cream, Cheese, Black Beans, Rice]]	$11.25 	2025-06-29
129	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]	$11.75 	2025-10-05
129	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]	$11.75 	2025-10-05
129	1	6 Pack Soft Drink	[Sprite]	$6.49 	2025-10-05
130	1	Steak Soft Tacos	[Tomatillo-Red Chili Salsa (Hot), Lettuce]	$8.99 	2025-04-06
130	1	Chips and Tomatillo-Red Chili Salsa		$2.39 	2025-04-06
131	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-05-24
131	1	Chips and Fresh Tomato Salsa		$2.39 	2025-05-24
132	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-08-15
132	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-08-15
132	1	Chips		$2.15 	2025-08-15
133	1	Steak Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]	$8.99 	2025-12-23
133	1	Side of Chips		$1.69 	2025-12-23
134	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 	2025-09-09
134	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-09-09
134	1	Chips		$2.15 	2025-09-09
135	1	Chips and Guacamole		$4.45 	2025-12-20
135	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 	2025-12-20
136	1	Chicken Soft Tacos	[Tomatillo-Red Chili Salsa (Hot), Fajita Veggies]	$8.49 	2025-01-11
136	1	Steak Burrito	[Tomatillo-Green Chili Salsa (Medium), [Cheese, Lettuce]]	$8.99 	2025-01-11
137	2	Chicken Salad Bowl	[Fresh Tomato Salsa, Fajita Vegetables]	$17.50 	2025-11-04
138	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]	$8.49 	2025-04-02
138	1	Canned Soda	[Diet Coke]	$1.09 	2025-04-02
138	1	Bottled Water		$1.09 	2025-04-02
139	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream]]	$8.75 	2025-11-20
139	1	Canned Soft Drink	[Coke]	$1.25 	2025-11-20
139	1	Chips		$2.15 	2025-11-20
140	1	Steak Burrito	[Fresh Tomato (Mild), [Lettuce, Guacamole, Rice, Cheese]]	$11.08 	2025-04-15
141	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-02-05
141	1	Chicken Soft Tacos	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]	$8.49 	2025-02-05
142	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), Rice]	$8.99 	2025-07-16
142	1	Chips and Fresh Tomato Salsa		$2.39 	2025-07-16
143	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese]]	$8.75 	2025-09-15
143	1	Chips		$2.15 	2025-09-15
143	1	Bottled Water		$1.50 	2025-09-15
144	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-11-24
144	1	Chips		$2.15 	2025-11-24
145	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-05-07
145	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream]]	$8.49 	2025-05-07
146	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.75 	2025-09-26
146	1	Steak Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]	$9.25 	2025-09-26
147	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Cheese, Guacamole, Lettuce]]	$11.75 	2025-09-07
147	1	Canned Soft Drink	[Coke]	$1.25 	2025-09-07
148	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.25 	2025-02-16
148	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]	$8.75 	2025-02-16
148	1	Chips and Guacamole		$4.45 	2025-02-16
148	1	6 Pack Soft Drink	[Diet Coke]	$6.49 	2025-02-16
149	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-04-07
149	1	Chips and Fresh Tomato Salsa		$2.95 	2025-04-07
149	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Guacamole, Lettuce]]	$11.25 	2025-04-07
149	1	Chips and Guacamole		$4.45 	2025-04-07
149	1	Canned Soft Drink	[Lemonade]	$1.25 	2025-04-07
149	1	Canned Soft Drink	[Sprite]	$1.25 	2025-04-07
150	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-12-25
150	1	Chips and Tomatillo-Red Chili Salsa		$2.39 	2025-12-25
150	2	Canned Soda	[Diet Coke]	$2.18 	2025-12-25
151	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]	$8.49 	2025-04-08
151	2	Canned Soda	[Coca Cola]	$2.18 	2025-04-08
152	2	Steak Burrito	[Fresh Tomato (Mild), [Lettuce, Guacamole, Rice, Cheese]]	$22.16 	2025-03-13
153	2	Chicken Soft Tacos	[Fresh Tomato Salsa, Sour Cream]	$17.50 	2026-01-18
154	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-09-25
154	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2025-09-25
154	1	6 Pack Soft Drink	[Coke]	$6.49 	2025-09-25
155	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream]]	$8.99 	2025-01-16
155	1	Izze	[Blackberry]	$3.39 	2025-01-16
155	1	Izze	[Grapefruit]	$3.39 	2025-01-16
156	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]	$8.99 	2025-01-17
156	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-01-17
157	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2026-01-16
157	1	Chips		$2.15 	2026-01-16
158	1	Chicken Crispy Tacos	[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-07-30
158	1	Chips and Tomatillo Green Chili Salsa		$2.95 	2025-07-30
159	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]	$11.25 	2025-01-28
159	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-01-28
160	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Cheese, Sour Cream, Lettuce]]	$8.99 	2025-07-02
160	1	Canned Soda	[Diet Coke]	$1.09 	2025-07-02
161	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 	2025-10-25
161	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 	2025-10-25
162	1	Carnitas Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]	$9.25 	2025-08-19
162	1	Chips and Fresh Tomato Salsa		$2.95 	2025-08-19
163	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]	$11.75 	2025-05-17
163	1	Bottled Water		$1.50 	2025-05-17
164	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]	$8.99 	2025-09-05
164	1	Canned Soda	[Mountain Dew]	$1.09 	2025-09-05
165	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 	2025-11-02
165	1	Canned Soft Drink	[Coke]	$1.25 	2025-11-02
165	1	Canned Soft Drink	[Coke]	$1.25 	2025-11-02
166	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]	$11.25 	2025-01-17
166	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.75 	2025-01-17
166	1	Chips		$2.15 	2025-01-17
167	1	Barbacoa Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 	2025-12-24
167	1	Side of Chips		$1.69 	2025-12-24
168	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-10-17
168	1	6 Pack Soft Drink	[Diet Coke]	$6.49 	2025-10-17
169	1	Chicken Burrito	[Fresh Tomato Salsa, [Cheese, Sour Cream]]	$8.75 	2025-06-21
169	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream]]	$9.25 	2025-06-21
170	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-11-18
170	1	Chips and Guacamole		$4.45 	2025-11-18
170	1	Canned Soft Drink	[Coke]	$1.25 	2025-11-18
171	1	Veggie Burrito	[Tomatillo Green Chili Salsa, Guacamole]	$11.25 	2025-05-20
171	1	Chips and Guacamole		$4.45 	2025-05-20
172	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-06-12
172	1	Barbacoa Burrito	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 	2025-06-12
173	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]	$8.49 	2025-04-25
173	1	Carnitas Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Cheese, Lettuce]]	$8.99 	2025-04-25
174	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]	$11.25 	2025-05-02
174	1	Canned Soft Drink	[Sprite]	$1.25 	2025-05-02
175	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.75 	2025-08-11
175	1	Canned Soft Drink	[Coke]	$1.25 	2025-08-11
176	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.75 	2025-06-02
176	1	Carnitas Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$9.25 	2025-06-02
176	1	Chips and Guacamole		$4.45 	2025-06-02
177	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-11-26
177	1	Chips		$2.15 	2025-11-26
178	3	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]	$32.94 	2025-07-02
179	1	Canned Soft Drink	[Coke]	$1.25 	2025-11-15
179	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole]]	$11.25 	2025-11-15
180	1	Steak Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 	2025-03-02
180	1	Side of Chips		$1.69 	2025-03-02
180	1	Canned Soda	[Dr. Pepper]	$1.09 	2025-03-02
181	2	Chicken Bowl	[Tomatillo Red Chili Salsa]	$17.50 	2025-06-03
182	1	Chips and Guacamole		$4.45 	2025-04-29
182	1	6 Pack Soft Drink	[Diet Coke]	$6.49 	2025-04-29
182	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]	$9.25 	2025-04-29
183	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-05-02
183	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-05-02
184	1	Carnitas Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-01-01
184	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Lettuce]]	$8.75 	2025-01-01
184	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-01-01
184	1	Chips		$2.15 	2025-01-01
184	1	Chips and Fresh Tomato Salsa		$2.95 	2025-01-01
185	2	Chicken Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Lettuce]]	$17.50 	2025-01-22
186	1	Chicken Soft Tacos	[[Tomatillo-Red Chili Salsa (Hot), Roasted Chili Corn Salsa (Medium)], [Guacamole, Cheese, Sour Cream]]	$10.98 	2025-04-07
186	1	Steak Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole]]	$11.48 	2025-04-07
186	1	Barbacoa Crispy Tacos	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream, Guacamole]]	$11.48 	2025-04-07
186	1	Izze	[Grapefruit]	$3.39 	2025-04-07
187	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 	2025-05-25
187	1	Side of Chips		$1.69 	2025-05-25
188	1	Carnitas Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 	2025-01-24
188	1	Canned Soda	[Coca Cola]	$1.09 	2025-01-24
189	1	Veggie Burrito	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Pinto Beans, Fajita Veggies, Guacamole, Lettuce]]	$10.98 	2025-01-18
189	1	Nantucket Nectar	[Pomegranate Cherry]	$3.39 	2025-01-18
190	1	Steak Crispy Tacos	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Cheese, Sour Cream]]	$8.99 	2025-12-06
190	1	Canned Soda	[Dr. Pepper]	$1.09 	2025-12-06
191	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-10-08
191	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-10-08
192	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.25 	2025-02-26
192	1	Chips and Guacamole		$4.45 	2025-02-26
192	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2025-02-26
192	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]	$9.25 	2025-02-26
193	3	Bowl	[Braised Carnitas, Pinto Beans, [Sour Cream, Cheese, Cilantro-Lime Rice]]	$22.20 	2025-11-01
194	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]	$8.49 	2026-01-09
194	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 	2026-01-09
195	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-08-29
195	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 	2025-08-29
195	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-08-29
195	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]	$8.75 	2025-08-29
195	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-08-29
195	1	Carnitas Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Lettuce]]	$9.25 	2025-08-29
195	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-08-29
195	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-08-29
196	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 	2025-01-02
196	1	Chicken Burrito	[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-01-02
196	1	Chips and Fresh Tomato Salsa		$2.95 	2025-01-02
196	1	Canned Soft Drink	[Coke]	$1.25 	2025-01-02
197	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-10-27
197	1	Side of Chips		$1.69 	2025-10-27
198	1	Carnitas Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-06-07
198	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-06-07
199	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]	$8.75 	2025-12-30
199	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 	2025-12-30
199	1	Chips and Guacamole		$4.45 	2025-12-30
200	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.49 	2025-09-20
200	1	Chips and Guacamole		$3.99 	2025-09-20
201	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Sour Cream, Cheese]]	$8.49 	2025-07-07
201	1	Chips and Guacamole		$3.99 	2025-07-07
202	1	Barbacoa Bowl	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Guacamole]]	$11.48 	2025-05-27
202	1	Side of Chips		$1.69 	2025-05-27
202	1	Canned Soda	[Diet Dr. Pepper]	$1.09 	2025-05-27
203	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce, Guacamole]]	$11.25 	2025-10-29
203	1	Bottled Water		$1.50 	2025-10-29
204	1	Chicken Burrito	[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Fajita Veggies, Sour Cream, Cheese]]	$10.58 	2025-08-02
204	1	Side of Chips		$1.69 	2025-08-02
205	1	Carnitas Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-11-28
205	1	Veggie Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-11-28
205	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]	$8.75 	2025-11-28
205	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-11-28
